"Participant","Dataset","Illusion_Type","Block","Trial","Illusion_Difference","Illusion_Strength","ISI","Error","RT","Response"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",17,-0.03,27,0.866,0,1.046,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",18,-0.08913,27,0.747,0,2.05,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",19,-0.24909,-18,1.026,0,0.66,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",20,-0.24909,45,0.796,0,0.96,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",21,0.03,-45,0.78,0,1.141,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",22,0.24909,27,0.803,0,1.096,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",23,0.16122,27,0.834,0,1.004,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",24,0.08913,-45,1.092,0,0.913,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",25,-0.16122,-45,0.781,0,0.773,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",26,0.03,18,0.684,1,1.304,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",27,0.03,45,0.808,0,0.948,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",28,-0.03,-36,1.099,0,0.566,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",29,0.24909,9,0.871,0,0.721,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",30,-0.03,18,0.831,0,1.12,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",31,0.03,36,1.052,1,1.486,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",32,0.24909,-27,0.675,0,0.654,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",33,0.08913,18,0.888,0,1.338,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",34,0.24909,45,0.725,0,1.428,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",35,0.24909,-45,1.099,0,1.168,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",36,0.16122,36,0.82,1,2.635,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",37,0.03,-27,0.986,0,0.806,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",38,0.03,9,0.811,1,1.191,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",39,0.08913,-9,0.646,0,0.678,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",40,-0.24909,18,1.059,0,0.691,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",41,0.08913,-18,0.835,0,0.945,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",42,-0.08913,45,1.067,1,1.305,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",43,0.24909,-18,1.044,0,0.51,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",44,-0.16122,9,0.709,0,0.848,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",45,-0.08913,-9,0.799,0,0.736,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",46,0.16122,-27,0.801,0,0.618,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",47,-0.16122,-9,0.813,0,0.504,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",48,-0.08913,-45,1.064,0,0.723,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",49,-0.03,-9,0.76,0,0.697,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",50,-0.08913,-36,0.641,0,0.702,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",51,0.03,-9,0.784,1,1.246,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",52,-0.03,45,0.818,1,1.005,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",53,-0.24909,36,0.632,0,2.667,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",54,-0.08913,9,1.015,0,0.994,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",55,0.08913,45,1.03,1,0.895,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",56,-0.24909,-36,0.663,0,0.537,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",57,-0.03,9,1.054,0,0.836,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",58,-0.16122,18,1.004,0,0.974,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",59,-0.08913,36,0.632,0,1.661,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",60,-0.03,-27,0.855,0,0.66,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",61,0.03,-36,0.674,0,0.593,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",62,0.08913,-36,0.98,0,0.538,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",63,-0.08913,-27,0.648,0,0.81,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",64,0.03,-18,0.671,0,0.95,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",65,-0.03,-45,1.096,0,0.646,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",66,-0.24909,9,0.766,0,0.739,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",67,0.03,27,0.989,0,1.399,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",68,-0.16122,-18,1.031,0,0.598,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",69,-0.16122,27,0.757,0,1.433,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",70,0.16122,45,0.621,0,1.348,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",71,0.16122,-18,0.933,0,1.664,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",72,-0.08913,-18,0.865,0,0.889,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",73,-0.16122,-36,0.707,0,0.492,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",74,-0.24909,27,0.782,0,0.793,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",75,-0.08913,18,0.725,0,1.51,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",76,0.16122,-36,1.013,0,0.943,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",77,-0.16122,45,0.821,0,1.648,"right"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",78,0.24909,-9,0.628,0,0.605,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",79,-0.24909,-9,0.766,1,0.796,"left"
"IllusionGamePCS_S497","IllusionGamePCS","VerticalHorizontal","B",80,0.16122,-9,0.693,0,0.985,"left"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",1,-0.24183,-12,0.731,0,0.437,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",2,-0.045,12,0.773,1,0.405,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",3,-0.24183,18,0.866,1,0.502,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",4,0.045,24,0.735,1,0.326,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",5,0.37364,30,1.067,0,0.473,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",6,-0.24183,-6,0.62,0,0.498,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",7,-0.045,-18,0.856,0,0.711,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",8,0.37364,-12,0.612,0,0.493,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",9,-0.045,-24,0.828,0,0.36,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",10,0.1337,-18,0.703,0,0.539,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",11,-0.24183,-18,0.731,0,0.491,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",12,-0.045,6,0.816,1,0.486,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",13,-0.1337,30,0.61,1,0.54,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",14,0.24183,-18,0.806,0,0.44,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",15,0.045,-30,0.619,0,0.384,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",16,0.1337,12,0.992,1,0.466,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",17,-0.24183,24,0.826,1,0.689,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",18,0.24183,30,0.664,0,1.011,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",19,0.37364,-30,0.845,0,0.522,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",20,0.24183,12,0.659,0,0.48,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",21,0.24183,-12,0.817,0,0.447,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",22,-0.1337,-24,0.74,0,0.405,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",23,0.24183,18,0.959,0,0.5,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",24,0.37364,24,1.05,0,0.478,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",25,0.045,30,0.903,1,0.411,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",26,-0.37364,18,0.679,0,0.77,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",27,0.1337,-24,0.756,0,0.406,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",28,-0.1337,12,0.704,1,0.779,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",29,-0.37364,6,0.911,0,0.466,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",30,0.24183,6,0.985,0,0.458,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",31,-0.37364,-18,1.051,0,0.352,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",32,0.045,-12,0.978,0,0.518,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",33,0.045,-24,0.792,0,0.418,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",34,0.24183,24,0.72,1,0.457,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",35,0.37364,-24,0.732,0,0.423,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",36,0.1337,6,0.69,0,0.874,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",37,0.1337,-30,0.768,0,0.412,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",38,-0.1337,24,1.004,1,0.628,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",39,-0.1337,18,0.942,1,0.797,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",40,-0.37364,12,0.689,0,0.545,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",41,0.37364,18,0.812,0,0.441,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",42,-0.045,24,0.995,1,0.523,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",43,-0.045,30,0.612,1,0.472,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",44,-0.24183,6,0.808,0,0.455,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",45,0.24183,-24,0.804,0,0.455,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",46,0.24183,-6,0.793,0,0.447,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",47,0.045,-18,1.065,0,0.505,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",48,-0.37364,-30,0.894,0,0.713,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",49,0.045,6,0.881,0,0.622,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",50,-0.37364,30,0.793,1,0.768,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",51,0.37364,-18,0.967,0,0.424,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",52,-0.24183,-30,0.856,0,0.431,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",53,0.24183,-30,0.988,0,0.401,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",54,-0.37364,-12,0.926,0,0.367,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",55,-0.1337,-18,0.753,0,0.455,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",56,-0.1337,-30,0.727,0,0.459,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",57,0.1337,-6,0.721,0,0.519,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",58,0.045,18,0.761,1,0.436,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",59,-0.37364,-24,0.697,0,0.442,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",60,-0.045,18,0.77,1,0.507,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",61,0.37364,12,1.06,0,0.398,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",62,-0.045,-12,0.803,0,0.348,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",63,-0.24183,-24,0.849,0,0.382,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",64,-0.1337,-12,1.033,0,0.432,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",65,-0.045,-6,1.057,0,0.367,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",66,0.1337,30,0.734,1,0.482,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",67,0.1337,-12,0.814,0,0.432,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",68,-0.24183,12,0.986,0,0.54,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",69,0.1337,24,0.936,1,0.797,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",70,-0.1337,-6,1.036,0,0.673,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",71,-0.1337,6,1.078,1,0.646,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",72,0.1337,18,0.832,0,1.378,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",73,0.37364,-6,0.698,0,0.479,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",74,0.045,-6,0.63,0,0.6,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",75,-0.24183,30,0.615,0,0.942,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",76,-0.37364,-6,0.715,0,0.464,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",77,-0.37364,24,0.903,0,0.584,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",78,0.045,12,1.044,0,0.727,"up"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",79,-0.045,-30,0.805,0,0.489,"down"
"IllusionGamePCS_S016","IllusionGamePCS","MullerLyer","B",80,0.37364,6,1.03,0,0.485,"up"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",1,0.14856,-1.2,1.079,0,0.576,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",2,0.05,1.2,0.881,1,0.471,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",3,0.05,-1.5,0.755,0,0.401,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",4,-0.05,-0.9,1.021,0,0.564,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",5,-0.41515,1.5,0.73,1,0.535,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",6,0.41515,-1.2,1.094,0,0.423,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",7,-0.2687,-0.6,0.734,0,0.383,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",8,0.2687,0.3,0.75,0,0.388,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",9,-0.14856,0.6,1.06,0,0.657,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",10,0.2687,-1.5,0.723,0,0.518,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",11,-0.14856,1.2,0.898,1,0.812,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",12,-0.05,-0.6,0.639,0,0.684,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",13,-0.41515,-0.3,1.084,0,0.562,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",14,-0.05,-1.5,1.073,0,0.584,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",15,-0.41515,-1.2,0.731,0,0.465,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",16,-0.41515,-0.6,0.937,0,0.443,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",17,-0.41515,0.6,1.098,0,1.072,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",18,0.05,1.5,0.667,1,0.672,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",19,-0.05,-1.2,0.926,0,0.57,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",20,-0.2687,-1.2,0.804,0,0.502,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",21,-0.14856,-1.2,0.791,0,0.514,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",22,0.05,0.9,0.985,1,0.785,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",23,0.05,-1.2,1.087,0,0.48,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",24,0.05,-0.9,0.815,0,0.444,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",25,0.05,-0.3,0.921,1,0.728,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",26,-0.05,0.9,0.99,1,0.644,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",27,0.41515,1.5,0.867,0,1.158,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",28,-0.2687,0.9,0.681,0,0.894,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",29,0.41515,-0.9,0.983,0,0.553,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",30,-0.14856,0.9,0.772,1,0.635,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",31,-0.14856,0.3,0.804,0,0.705,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",32,-0.41515,0.3,0.817,0,0.643,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",33,0.14856,-0.3,0.823,0,0.479,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",34,-0.2687,1.2,0.765,0,0.438,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",35,-0.05,0.3,0.873,1,0.684,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",36,0.2687,1.2,0.809,0,0.453,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",37,0.14856,1.5,1.092,1,0.679,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",38,0.2687,0.9,0.964,0,0.469,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",39,0.2687,-0.9,0.715,0,0.575,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",40,-0.14856,1.5,0.649,1,0.503,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",41,0.2687,-0.3,1.099,0,0.441,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",42,-0.2687,1.5,0.936,0,0.677,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",43,0.41515,1.2,0.929,0,0.475,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",44,-0.2687,-0.9,0.996,0,0.427,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",45,0.14856,-0.6,0.626,0,0.49,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",46,0.41515,-0.3,0.922,0,0.497,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",47,-0.05,1.5,0.979,0,0.393,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",48,-0.14856,-0.3,0.836,0,0.414,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",49,0.41515,0.9,0.803,0,0.392,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",50,-0.41515,-0.9,0.831,0,0.358,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",51,0.05,-0.6,1.02,1,0.445,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",52,-0.14856,-0.6,0.76,0,0.66,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",53,0.05,0.3,0.776,1,0.724,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",54,0.2687,-1.2,0.885,0,0.528,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",55,-0.05,-0.3,1.054,0,0.588,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",56,0.05,0.6,1.092,1,0.693,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",57,-0.2687,0.3,0.673,0,0.62,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",58,-0.41515,-1.5,0.688,0,0.455,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",59,0.14856,-1.5,0.995,0,0.5,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",60,0.2687,0.6,0.77,1,0.614,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",61,-0.05,0.6,0.86,0,0.61,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",62,0.41515,0.6,0.607,0,0.45,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",63,-0.41515,0.9,1.043,0,0.406,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",64,0.41515,-0.6,0.644,0,0.502,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",65,-0.05,1.2,0.791,1,0.494,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",66,-0.2687,-0.3,0.625,0,0.519,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",67,0.14856,1.2,1.007,0,0.434,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",68,0.2687,1.5,0.682,1,0.563,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",69,-0.2687,-1.5,0.697,0,0.419,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",70,-0.14856,-1.5,0.739,0,0.414,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",71,0.14856,-0.9,0.887,0,0.487,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",72,-0.2687,0.6,0.624,0,0.581,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",73,-0.41515,1.2,0.751,0,0.517,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",74,0.41515,0.3,0.916,0,0.541,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",75,0.41515,-1.5,0.915,0,0.523,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",76,0.14856,0.9,0.953,1,0.658,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",77,0.14856,0.3,0.89,0,0.525,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",78,-0.14856,-0.9,0.699,0,0.636,"right"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",79,0.14856,0.6,0.734,0,0.538,"left"
"IllusionGamePCS_S016","IllusionGamePCS","Ebbinghaus","B",80,0.2687,-0.6,0.622,0,0.989,"left"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",1,-0.03,9,1.057,1,0.689,"left"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",2,0.24909,36,0.673,0,0.558,"left"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",3,-0.03,-45,0.856,0,0.735,"right"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",4,0.08913,-18,1.035,0,0.423,"left"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",5,-0.03,-27,0.813,0,0.433,"right"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",6,-0.16122,9,1.045,0,0.568,"right"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",7,-0.08913,18,0.709,0,0.636,"right"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",8,-0.24909,-18,0.909,0,0.4,"right"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",9,0.24909,45,0.762,0,0.416,"left"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",10,-0.08913,-9,1.053,0,0.359,"right"
"IllusionGamePCS_S016","IllusionGamePCS","VerticalHorizontal","B",11,0.08913,-45,0.788,0,0.406,"left"
