"","parameter","group","coef","level","inv_metric","mean","step_size","Model"
"6270","z_3[1,1712]","Participant","bias_Intercept","IllusionGameSuggestibility_S527",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6271","z_3[1,1713]","Participant","bias_Intercept","IllusionGameSuggestibility_S528",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6272","z_3[1,1714]","Participant","bias_Intercept","IllusionGameSuggestibility_S529",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6273","z_3[1,1715]","Participant","bias_Intercept","IllusionGameSuggestibility_S530",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6274","z_3[1,1716]","Participant","bias_Intercept","IllusionGameSuggestibility_S531",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6275","z_3[1,1717]","Participant","bias_Intercept","IllusionGameSuggestibility_S532",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6276","z_3[1,1718]","Participant","bias_Intercept","IllusionGameSuggestibility_S533",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6277","z_3[1,1719]","Participant","bias_Intercept","IllusionGameSuggestibility_S534",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6278","z_3[1,1720]","Participant","bias_Intercept","IllusionGameSuggestibility_S535",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6279","z_3[1,1721]","Participant","bias_Intercept","IllusionGameSuggestibility_S536",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6280","z_3[1,1722]","Participant","bias_Intercept","IllusionGameSuggestibility_S537",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6281","z_3[1,1723]","Participant","bias_Intercept","IllusionGameSuggestibility_S538",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6282","z_3[1,1724]","Participant","bias_Intercept","IllusionGameSuggestibility_S539",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6283","z_3[1,1725]","Participant","bias_Intercept","IllusionGameSuggestibility_S540",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6284","z_3[1,1726]","Participant","bias_Intercept","IllusionGameSuggestibility_S541",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6285","z_3[1,1727]","Participant","bias_Intercept","IllusionGameSuggestibility_S542",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6286","z_3[1,1728]","Participant","bias_Intercept","IllusionGameSuggestibility_S543",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6287","z_3[1,1729]","Participant","bias_Intercept","IllusionGameSuggestibility_S544",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6288","z_3[1,1730]","Participant","bias_Intercept","IllusionGameSuggestibility_S545",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6289","z_3[1,1731]","Participant","bias_Intercept","IllusionGameSuggestibility_S546",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6290","z_3[1,1732]","Participant","bias_Intercept","IllusionGameSuggestibility_S547",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6291","z_3[1,1733]","Participant","bias_Intercept","IllusionGameSuggestibility_S548",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6292","z_3[1,1734]","Participant","bias_Intercept","IllusionGameSuggestibility_S549",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6293","z_3[1,1735]","Participant","bias_Intercept","IllusionGameSuggestibility_S550",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6294","z_3[1,1736]","Participant","bias_Intercept","IllusionGameSuggestibility_S551",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6295","z_3[1,1737]","Participant","bias_Intercept","IllusionGameSuggestibility_S552",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6296","z_3[1,1738]","Participant","bias_Intercept","IllusionGameSuggestibility_S553",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6297","z_3[1,1739]","Participant","bias_Intercept","IllusionGameSuggestibility_S554",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6298","z_3[1,1740]","Participant","bias_Intercept","IllusionGameSuggestibility_S555",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6299","z_3[1,1741]","Participant","bias_Intercept","IllusionGameSuggestibility_S556",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6300","z_3[1,1742]","Participant","bias_Intercept","IllusionGameSuggestibility_S557",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6301","z_3[1,1743]","Participant","bias_Intercept","IllusionGameSuggestibility_S558",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6302","z_3[1,1744]","Participant","bias_Intercept","IllusionGameSuggestibility_S559",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6303","z_3[1,1745]","Participant","bias_Intercept","IllusionGameSuggestibility_S560",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6304","z_3[1,1746]","Participant","bias_Intercept","IllusionGameSuggestibility_S561",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6305","z_3[1,1747]","Participant","bias_Intercept","IllusionGameSuggestibility_S562",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6306","z_3[1,1748]","Participant","bias_Intercept","IllusionGameSuggestibility_S563",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6307","z_3[1,1749]","Participant","bias_Intercept","IllusionGameSuggestibility_S564",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6308","z_3[1,1750]","Participant","bias_Intercept","IllusionGameSuggestibility_S565",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6309","z_3[1,1751]","Participant","bias_Intercept","IllusionGameSuggestibility_S566",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6310","z_3[1,1752]","Participant","bias_Intercept","IllusionGameSuggestibility_S567",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6311","z_3[1,1753]","Participant","bias_Intercept","IllusionGameSuggestibility_S568",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6312","z_3[1,1754]","Participant","bias_Intercept","IllusionGameSuggestibility_S569",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6313","z_3[1,1755]","Participant","bias_Intercept","IllusionGameSuggestibility_S570",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6314","z_3[1,1756]","Participant","bias_Intercept","IllusionGameSuggestibility_S571",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6315","z_3[1,1757]","Participant","bias_Intercept","IllusionGameSuggestibility_S572",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6316","z_3[1,1758]","Participant","bias_Intercept","IllusionGameSuggestibility_S573",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6317","z_3[1,1759]","Participant","bias_Intercept","IllusionGameSuggestibility_S574",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6318","z_3[1,1760]","Participant","bias_Intercept","IllusionGameSuggestibility_S575",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6319","z_3[1,1761]","Participant","bias_Intercept","IllusionGameSuggestibility_S576",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6320","z_3[1,1762]","Participant","bias_Intercept","IllusionGameSuggestibility_S577",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6321","z_3[1,1763]","Participant","bias_Intercept","IllusionGameSuggestibility_S578",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6322","z_3[1,1764]","Participant","bias_Intercept","IllusionGameSuggestibility_S579",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6323","z_3[1,1765]","Participant","bias_Intercept","IllusionGameSuggestibility_S580",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6324","z_3[1,1766]","Participant","bias_Intercept","IllusionGameSuggestibility_S581",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6325","z_3[1,1767]","Participant","bias_Intercept","IllusionGameSuggestibility_S582",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6326","z_3[1,1768]","Participant","bias_Intercept","IllusionGameSuggestibility_S583",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6327","z_3[1,1769]","Participant","bias_Intercept","IllusionGameSuggestibility_S584",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6328","z_3[1,1770]","Participant","bias_Intercept","IllusionGameSuggestibility_S585",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6329","z_3[1,1771]","Participant","bias_Intercept","IllusionGameSuggestibility_S586",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6330","z_3[1,1772]","Participant","bias_Intercept","IllusionGameSuggestibility_S587",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6331","z_3[1,1773]","Participant","bias_Intercept","IllusionGameSuggestibility_S588",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6332","z_3[1,1774]","Participant","bias_Intercept","IllusionGameSuggestibility_S589",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6333","z_3[1,1775]","Participant","bias_Intercept","IllusionGameSuggestibility_S590",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6334","z_3[1,1776]","Participant","bias_Intercept","IllusionGameSuggestibility_S591",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6335","z_3[1,1777]","Participant","bias_Intercept","IllusionGameSuggestibility_S592",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6336","z_3[1,1778]","Participant","bias_Intercept","IllusionGameSuggestibility_S593",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6337","z_3[1,1779]","Participant","bias_Intercept","IllusionGameSuggestibility_S594",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6338","z_3[1,1780]","Participant","bias_Intercept","IllusionGameSuggestibility_S595",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6339","z_3[1,1781]","Participant","bias_Intercept","IllusionGameSuggestibility_S596",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6340","z_3[1,1782]","Participant","bias_Intercept","IllusionGameSuggestibility_S597",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6341","z_3[1,1783]","Participant","bias_Intercept","IllusionGameSuggestibility_S598",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6342","z_3[1,1784]","Participant","bias_Intercept","IllusionGameSuggestibility_S599",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6343","z_3[1,1785]","Participant","bias_Intercept","IllusionGameSuggestibility_S600",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6344","z_3[1,1786]","Participant","bias_Intercept","IllusionGameSuggestibility_S601",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6345","z_3[1,1787]","Participant","bias_Intercept","IllusionGameSuggestibility_S602",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6346","z_3[1,1788]","Participant","bias_Intercept","IllusionGameSuggestibility_S603",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6347","z_3[1,1789]","Participant","bias_Intercept","IllusionGameSuggestibility_S604",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6348","z_3[1,1790]","Participant","bias_Intercept","IllusionGameSuggestibility_S605",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6349","z_3[1,1791]","Participant","bias_Intercept","IllusionGameSuggestibility_S606",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6350","z_3[1,1792]","Participant","bias_Intercept","IllusionGameSuggestibility_S607",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6351","z_3[1,1793]","Participant","bias_Intercept","IllusionGameSuggestibility_S608",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6352","z_3[1,1794]","Participant","bias_Intercept","IllusionGameSuggestibility_S609",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6353","z_3[1,1795]","Participant","bias_Intercept","IllusionGameSuggestibility_S610",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6354","z_3[1,1796]","Participant","bias_Intercept","IllusionGameSuggestibility_S611",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6355","z_3[1,1797]","Participant","bias_Intercept","IllusionGameSuggestibility_S612",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6356","z_3[1,1798]","Participant","bias_Intercept","IllusionGameSuggestibility_S613",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6357","z_3[1,1799]","Participant","bias_Intercept","IllusionGameSuggestibility_S614",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6358","z_3[1,1800]","Participant","bias_Intercept","IllusionGameSuggestibility_S615",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6359","z_3[1,1801]","Participant","bias_Intercept","IllusionGameSuggestibility_S616",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6360","z_3[1,1802]","Participant","bias_Intercept","IllusionGameSuggestibility_S617",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6361","z_3[1,1803]","Participant","bias_Intercept","IllusionGameSuggestibility_S618",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6362","z_3[1,1804]","Participant","bias_Intercept","IllusionGameSuggestibility_S619",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6363","z_3[1,1805]","Participant","bias_Intercept","IllusionGameSuggestibility_S620",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6364","z_3[1,1806]","Participant","bias_Intercept","IllusionGameSuggestibility_S621",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6365","z_3[1,1807]","Participant","bias_Intercept","IllusionGameSuggestibility_S622",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6366","z_3[1,1808]","Participant","bias_Intercept","IllusionGameSuggestibility_S623",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6367","z_3[1,1809]","Participant","bias_Intercept","IllusionGameSuggestibility_S624",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6368","z_3[1,1810]","Participant","bias_Intercept","IllusionGameSuggestibility_S625",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6369","z_3[1,1811]","Participant","bias_Intercept","IllusionGameSuggestibility_S626",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6370","z_3[1,1812]","Participant","bias_Intercept","IllusionGameSuggestibility_S627",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6371","z_3[1,1813]","Participant","bias_Intercept","IllusionGameSuggestibility_S628",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6372","z_3[1,1814]","Participant","bias_Intercept","IllusionGameSuggestibility_S629",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6373","z_3[1,1815]","Participant","bias_Intercept","IllusionGameSuggestibility_S630",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6374","z_3[1,1816]","Participant","bias_Intercept","IllusionGameSuggestibility_S631",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6375","z_3[1,1817]","Participant","bias_Intercept","IllusionGameSuggestibility_S632",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6376","z_3[1,1818]","Participant","bias_Intercept","IllusionGameSuggestibility_S633",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6377","z_3[1,1819]","Participant","bias_Intercept","IllusionGameSuggestibility_S634",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6378","z_3[1,1820]","Participant","bias_Intercept","IllusionGameSuggestibility_S635",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6379","z_3[1,1821]","Participant","bias_Intercept","IllusionGameSuggestibility_S636",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6380","z_3[1,1822]","Participant","bias_Intercept","IllusionGameSuggestibility_S637",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6381","z_3[1,1823]","Participant","bias_Intercept","IllusionGameSuggestibility_S638",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6382","z_3[1,1824]","Participant","bias_Intercept","IllusionGameSuggestibility_S639",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6383","z_3[1,1825]","Participant","bias_Intercept","IllusionGameSuggestibility_S640",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6384","z_3[1,1826]","Participant","bias_Intercept","IllusionGameSuggestibility_S641",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6385","z_3[1,1827]","Participant","bias_Intercept","IllusionGameSuggestibility_S642",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6386","z_3[1,1828]","Participant","bias_Intercept","IllusionGameSuggestibility_S643",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6387","z_3[1,1829]","Participant","bias_Intercept","IllusionGameSuggestibility_S644",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6388","z_3[1,1830]","Participant","bias_Intercept","IllusionGameSuggestibility_S645",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6389","z_3[1,1831]","Participant","bias_Intercept","IllusionGameSuggestibility_S646",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6390","z_3[1,1832]","Participant","bias_Intercept","IllusionGameSuggestibility_S647",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6391","z_3[1,1833]","Participant","bias_Intercept","IllusionGameSuggestibility_S648",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6392","z_3[1,1834]","Participant","bias_Intercept","IllusionGameSuggestibility_S649",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6393","z_3[1,1835]","Participant","bias_Intercept","IllusionGameSuggestibility_S650",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6394","z_3[1,1836]","Participant","bias_Intercept","IllusionGameSuggestibility_S651",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6395","z_3[1,1837]","Participant","bias_Intercept","IllusionGameSuggestibility_S652",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6396","z_3[1,1838]","Participant","bias_Intercept","IllusionGameSuggestibility_S653",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6397","z_3[1,1839]","Participant","bias_Intercept","IllusionGameSuggestibility_S654",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6398","z_3[1,1840]","Participant","bias_Intercept","IllusionGameSuggestibility_S655",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6399","z_3[1,1841]","Participant","bias_Intercept","IllusionGameSuggestibility_S656",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6400","z_3[1,1842]","Participant","bias_Intercept","IllusionGameSuggestibility_S657",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6401","z_3[1,1843]","Participant","bias_Intercept","IllusionGameSuggestibility_S658",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6402","z_3[1,1844]","Participant","bias_Intercept","IllusionGameSuggestibility_S659",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6403","z_3[1,1845]","Participant","bias_Intercept","IllusionGameSuggestibility_S660",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6404","z_3[1,1846]","Participant","bias_Intercept","IllusionGameSuggestibility_S661",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6405","z_3[1,1847]","Participant","bias_Intercept","IllusionGameSuggestibility_S662",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6406","z_3[1,1848]","Participant","bias_Intercept","IllusionGameSuggestibility_S663",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6407","z_3[1,1849]","Participant","bias_Intercept","IllusionGameSuggestibility_S664",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6408","z_3[1,1850]","Participant","bias_Intercept","IllusionGameSuggestibility_S665",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6409","z_3[1,1851]","Participant","bias_Intercept","IllusionGameSuggestibility_S666",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6410","z_3[1,1852]","Participant","bias_Intercept","IllusionGameSuggestibility_S667",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6411","z_3[1,1853]","Participant","bias_Intercept","IllusionGameSuggestibility_S668",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6412","z_3[1,1854]","Participant","bias_Intercept","IllusionGameSuggestibility_S669",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6413","z_3[1,1855]","Participant","bias_Intercept","IllusionGameSuggestibility_S670",0.8495013875,0,0.026863425,"gam_ddm4_muller"
"6414","z_3[1,1856]","Participant","bias_Intercept","IllusionGameSuggestibility_S671",0.8495013875,0,0.026863425,"gam_ddm4_muller"
